IdINSPIRE,Id_carr1km,I_est_cr,Id_carr_n,Groupe,Depcom,I_pauv,Id_car2010,Ind,Men,Men_pauv,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,I_est_1km,dummy_int,DIFPOP1517,RDIPOP1517,dummy_ext,17_LOL_IND,2017_Ind,2017_Ind_snv
CRS3035RES200mN3126600E3775200,CRS3035RES1000mN3126000E3775000,"1",CRS3035RES4000mN3124000E3772000,"1006662","59359","0",CRS3035RES200mN3126600E3775200,28.000000000000000,9.300000000000001,0.200000000000000,0.500000000000000,1.100000000000000,9.100000000000000,0.700000000000000,733420.099999999976717,1217.900000000000091,0.000000000000000,9.300000000000001,0.400000000000000,0.000000000000000,2.300000000000000,6.600000000000000,0.000000000000000,0.000000000000000,0.800000000000000,0.600000000000000,2.500000000000000,3.900000000000000,1.600000000000000,5.500000000000000,5.900000000000000,4.500000000000000,1.800000000000000,0.400000000000000,0.500000000000000,"0","1",1.00000,0.03571,,25850.53103,29,749665.4
CRS3035RES200mN3133400E3797200,CRS3035RES1000mN3133000E3797000,"1",CRS3035RES1000mN3133000E3797000,"1007675","59107","0",CRS3035RES200mN3133400E3797200,6.000000000000000,3.100000000000000,0.500000000000000,1.300000000000000,0.200000000000000,1.800000000000000,0.400000000000000,125815.699999999997090,306.699999999999989,0.700000000000000,2.400000000000000,1.100000000000000,1.300000000000000,0.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.200000000000000,0.700000000000000,0.200000000000000,0.500000000000000,0.500000000000000,2.000000000000000,1.300000000000000,0.200000000000000,0.000000000000000,"0","1",0.00000,0.00000,,23513.56667,6,141081.4
CRS3035RES200mN3133400E3797600,CRS3035RES1000mN3133000E3797000,"0",CRS3035RES1000mN3133000E3797000,"1007679","59107","0",CRS3035RES200mN3133400E3797600,48.000000000000000,28.000000000000000,1.000000000000000,12.000000000000000,0.000000000000000,22.000000000000000,2.000000000000000,1057651.800000000046566,2458.000000000000000,2.000000000000000,26.000000000000000,0.000000000000000,17.000000000000000,9.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,5.000000000000000,9.000000000000000,20.000000000000000,4.000000000000000,0.000000000000000,"0","1",-4.00000,-0.08333,,23286.67045,44,1024613.5
CRS3035RES200mN3124400E3770200,CRS3035RES1000mN3124000E3770000,"1",CRS3035RES2000mN3124000E3770000,"397027","59532","0",CRS3035RES200mN3124400E3770200,3.000000000000000,1.200000000000000,0.200000000000000,0.300000000000000,0.100000000000000,0.700000000000000,0.000000000000000,68433.300000000002910,123.200000000000003,0.000000000000000,1.200000000000000,0.700000000000000,0.000000000000000,0.200000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.100000000000000,0.300000000000000,0.100000000000000,0.400000000000000,0.800000000000000,0.700000000000000,0.300000000000000,0.200000000000000,0.000000000000000,"1",,-1.00000,-0.33333,"1",23677.95000,2,47355.9
CRS3035RES200mN3124400E3784800,CRS3035RES1000mN3124000E3784000,"0",CRS3035RES2000mN3124000E3784000,"1006437","59016","0",CRS3035RES200mN3124400E3784800,127.000000000000000,50.000000000000000,2.000000000000000,6.000000000000000,4.000000000000000,48.000000000000000,0.000000000000000,2893742.100000000093132,4683.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,11.000000000000000,5.000000000000000,16.000000000000000,24.000000000000000,34.000000000000000,25.000000000000000,0.000000000000000,4.000000000000000,"1","1",1.00000,0.00787,,23030.33125,128,2947882.4
CRS3035RES200mN3129400E3782600,CRS3035RES1000mN3129000E3782000,"0",CRS3035RES1000mN3129000E3782000,"1007029","59271","0",CRS3035RES200mN3129400E3782600,340.000000000000000,121.000000000000000,52.000000000000000,26.000000000000000,15.000000000000000,1.000000000000000,27.000000000000000,4559198.900000000372529,9270.000000000000000,110.000000000000000,11.000000000000000,0.000000000000000,36.000000000000000,49.000000000000000,36.000000000000000,0.000000000000000,120.000000000000000,32.000000000000000,18.000000000000000,35.000000000000000,30.000000000000000,31.000000000000000,80.000000000000000,47.000000000000000,37.000000000000000,26.000000000000000,3.000000000000000,1.000000000000000,"0","1",-24.50000,-0.07206,,13416.26941,315.5,4232833
CRS3035RES200mN3127400E3769800,CRS3035RES1000mN3127000E3769000,"0",CRS3035RES1000mN3127000E3769000,"1006626","59273","0",CRS3035RES200mN3127400E3769800,300.000000000000000,119.000000000000000,31.000000000000000,34.000000000000000,12.000000000000000,26.000000000000000,29.000000000000000,4699295.400000000372529,9121.000000000000000,67.000000000000000,52.000000000000000,1.000000000000000,109.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,88.000000000000000,23.000000000000000,12.000000000000000,24.000000000000000,34.000000000000000,22.000000000000000,52.000000000000000,55.000000000000000,34.000000000000000,34.000000000000000,10.000000000000000,0.000000000000000,"0","1",-29.50000,-0.09833,,16478.89945,270.5,4457542.3
CRS3035RES200mN3129400E3783600,CRS3035RES1000mN3129000E3783000,"0",CRS3035RES1000mN3129000E3783000,"1006975","59183","0",CRS3035RES200mN3129400E3783600,93.000000000000000,51.000000000000000,20.000000000000000,32.000000000000000,4.000000000000000,8.000000000000000,4.000000000000000,1525231.500000000000000,2871.000000000000000,42.000000000000000,9.000000000000000,0.000000000000000,8.000000000000000,43.000000000000000,0.000000000000000,0.000000000000000,43.000000000000000,8.000000000000000,4.000000000000000,6.000000000000000,5.000000000000000,11.000000000000000,13.000000000000000,21.000000000000000,10.000000000000000,10.000000000000000,4.000000000000000,1.000000000000000,"0","1",-18.00000,-0.19355,,17974.33600,75,1348075.2
CRS3035RES200mN3129400E3784600,CRS3035RES1000mN3129000E3784000,"1",CRS3035RES8000mN3128000E3784000,"1007053","59183","0",CRS3035RES200mN3129400E3784600,24.000000000000000,10.199999999999999,0.700000000000000,0.700000000000000,0.000000000000000,6.500000000000000,1.500000000000000,480929.799999999988358,730.899999999999977,1.500000000000000,8.699999999999999,2.200000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.500000000000000,0.700000000000000,3.600000000000000,3.600000000000000,4.400000000000001,9.500000000000000,0.000000000000000,0.000000000000000,0.700000000000000,"0","1",-2.00000,-0.08333,,20921.34545,22,460269.6
CRS3035RES200mN3130800E3787800,CRS3035RES1000mN3130000E3787000,"0",CRS3035RES8000mN3128000E3784000,"1007399","59183","0",CRS3035RES200mN3130800E3787800,37.000000000000000,29.000000000000000,14.000000000000000,24.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,616229.800000000046566,1094.000000000000000,29.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,0.000000000000000,28.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,7.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"0","1",-10.00000,-0.27027,,12776.92222,27,344976.9
